user,index_months,year,month,date,weekday,date_formatting,stream_url,length_minute,watchtime_hrs,avg_viewers,peak_viewers,new_followers,followers_hourly,views,views_hourly,Cattegory,co_stream,event
vo_ine,15,2022,3,14,1,3/14/2022,https://sullygnome.com/channel/vo_ine/stream/45843648381,178,1770032,9944,15773,512,157,70685,21749,Just Chatting,,0
vo_ine,15,2022,3,13,7,3/13/2022,https://sullygnome.com/channel/vo_ine/stream/45829954717,105,1234065,11753,15257,306,153,30565,15282,Just Chatting,,0
vo_ine,15,2022,3,12,6,3/12/2022,https://sullygnome.com/channel/vo_ine/stream/45819413645,354,3208656,9064,12671,627,100,80187,12829,Just Chatting,,0
vo_ine,15,2022,3,11,5,3/11/2022,https://sullygnome.com/channel/vo_ine/stream/45807583245,396,3303432,8342,14061,1123,166,136579,20233,Just Chatting,,1
vo_ine,15,2022,3,10,4,3/10/2022,https://sullygnome.com/channel/vo_ine/stream/45797533165,508,3025140,5955,10314,805,92,109850,12554,Just Chatting,,0
vo_ine,15,2022,3,9,3,3/9/2022,https://sullygnome.com/channel/vo_ine/stream/45786745213,533,3511937,6589,9761,927,100,105615,11417,Just Chatting,,0
vo_ine,15,2022,3,8,2,3/8/2022,https://sullygnome.com/channel/vo_ine/stream/45776384877,382,4066390,10645,12703,959,142,77207,11438,Just Chatting,,0
vo_ine,15,2022,3,5,6,3/5/2022,https://sullygnome.com/channel/vo_ine/stream/45742049037,447,2292216,5128,8227,712,91,75885,9791,Just Chatting,,0
vo_ine,15,2022,3,3,4,3/3/2022,https://sullygnome.com/channel/vo_ine/stream/45719633117,581,3987403,6863,10501,754,75,70839,7083,Just Chatting,,0
vo_ine,15,2022,3,1,2,3/1/2022,https://sullygnome.com/channel/vo_ine/stream/45699424413,286,2273414,7949,11844,657,131,50883,10176,Just Chatting,,0
vo_ine,14,2022,2,27,7,2/27/2022,https://sullygnome.com/channel/vo_ine/stream/45677799373,164,891012,5433,6459,256,85,21374,7124,Just Chatting,,0
vo_ine,14,2022,2,26,6,2/26/2022,https://sullygnome.com/channel/vo_ine/stream/45663515357,552,4899000,8875,10988,647,68,75259,7922,Just Chatting,,0
vo_ine,14,2022,2,25,5,2/25/2022,https://sullygnome.com/channel/vo_ine/stream/45651695565,385,2635710,6846,8780,599,88,65511,9705,Just Chatting,,0
vo_ine,14,2022,2,24,4,2/24/2022,https://sullygnome.com/channel/vo_ine/stream/45640889549,339,2074680,6120,7798,552,92,52342,8723,Just Chatting,,0
vo_ine,14,2022,2,23,3,2/23/2022,https://sullygnome.com/channel/vo_ine/stream/45628268781,319,2521695,7905,10823,657,119,63783,11596,Just Chatting,,0
vo_ine,14,2022,2,21,1,2/21/2022,https://sullygnome.com/channel/vo_ine/stream/45606064797,431,3760906,8726,12349,717,95,71115,9482,Just Chatting,,0
vo_ine,14,2022,2,20,7,2/20/2022,https://sullygnome.com/channel/vo_ine/stream/45593257213,656,5902688,8998,12875,1207,107,110667,9837,Just Chatting,,0
vo_ine,14,2022,2,18,5,2/18/2022,https://sullygnome.com/channel/vo_ine/stream/45568398861,478,5012786,10487,12756,726,88,71457,8661,Just Chatting,,0
vo_ine,14,2022,2,17,4,2/17/2022,https://sullygnome.com/channel/vo_ine/stream/45556443101,546,4576026,8381,11446,877,92,87125,9171,Just Chatting,,0
vo_ine,14,2022,2,15,2,2/15/2022,https://sullygnome.com/channel/vo_ine/stream/45535785629,339,1871958,5522,6866,447,74,34821,5803,Just Chatting,,0
vo_ine,14,2022,2,13,7,2/13/2022,https://sullygnome.com/channel/vo_ine/stream/45512031821,525,2853375,5435,7521,856,95,104930,11658,Just Chatting,1,0
vo_ine,14,2022,2,12,6,2/12/2022,https://sullygnome.com/channel/vo_ine/stream/45498348349,516,5421096,10506,13429,1050,120,91368,10442,Just Chatting,,0
vo_ine,14,2022,2,8,2,2/8/2022,https://sullygnome.com/channel/vo_ine/stream/45451938605,439,3326303,7577,10760,923,123,85427,11390,Just Chatting,,0
vo_ine,14,2022,2,6,7,2/6/2022,https://sullygnome.com/channel/vo_ine/stream/45429278957,137,971604,7092,8496,370,148,25679,10271,Just Chatting,,0
vo_ine,14,2022,2,5,6,2/5/2022,https://sullygnome.com/channel/vo_ine/stream/45414777645,356,3896064,10944,17042,1119,179,70623,11299,Just Chatting,,0
vo_ine,14,2022,2,2,3,2/2/2022,https://sullygnome.com/channel/vo_ine/stream/45379045629,484,1988272,4108,6507,786,95,67580,8191,Just Chatting,,0
vo_ine,14,2022,2,1,2,2/1/2022,https://sullygnome.com/channel/vo_ine/stream/45366487133,588,6156360,10470,13330,1674,167,105940,10594,Just Chatting,,0
vo_ine,13,2022,1,28,5,1/28/2022,https://sullygnome.com/channel/vo_ine/stream/45319092173,278,1615180,5810,8052,486,97,33409,6681,Just Chatting,,0
vo_ine,13,2022,1,25,2,1/25/2022,https://sullygnome.com/channel/vo_ine/stream/45280309869,667,4018008,6024,7965,1176,102,77232,6715,Just Chatting,,0
vo_ine,13,2022,1,22,6,1/22/2022,https://sullygnome.com/channel/vo_ine/stream/45242674541,82,150470,1835,2359,147,84,11706,6689,Just Chatting,,0
vo_ine,13,2022,1,21,5,1/21/2022,https://sullygnome.com/channel/vo_ine/stream/45229470077,678,2847600,4200,8830,1202,104,69850,6073,Just Chatting,,0
vo_ine,13,2022,1,18,2,1/18/2022,https://sullygnome.com/channel/vo_ine/stream/45193901661,344,2484024,7221,9462,1035,172,56101,9350,Just Chatting,,0
vo_ine,13,2022,1,15,6,1/15/2022,https://sullygnome.com/channel/vo_ine/stream/45154893709,379,2898592,7648,12409,1281,197,75583,11628,Just Chatting,,0
vo_ine,13,2022,1,14,5,1/14/2022,https://sullygnome.com/channel/vo_ine/stream/45141556509,458,2496558,5451,7534,1066,133,56747,7093,Just Chatting,,0
vo_ine,13,2022,1,11,2,1/11/2022,https://sullygnome.com/channel/vo_ine/stream/45106326669,487,3064691,6293,9098,1283,150,81826,9626,Just Chatting,,0
vo_ine,13,2022,1,9,7,1/9/2022,https://sullygnome.com/channel/vo_ine/stream/45083537645,341,1548822,4542,5881,782,130,59831,9971,Just Chatting,,0
vo_ine,13,2022,1,8,6,1/8/2022,https://sullygnome.com/channel/vo_ine/stream/45068877229,235,1180640,5024,6816,641,150,50663,11920,Just Chatting,1,0
vo_ine,13,2022,1,7,5,1/7/2022,https://sullygnome.com/channel/vo_ine/stream/45055668365,553,2896061,5237,7258,1374,144,66718,7022,Just Chatting,,0
vo_ine,13,2022,1,3,1,1/3/2022,https://sullygnome.com/channel/vo_ine/stream/45009798333,211,1707623,8093,10058,523,139,43195,11518,Just Chatting,,0
vo_ine,13,2022,1,3,1,1/3/2022,https://sullygnome.com/channel/vo_ine/stream/45008405949,235,1612335,6861,10058,794,186,53024,12476,Just Chatting,,0
vo_ine,13,2022,1,1,6,1/1/2022,https://sullygnome.com/channel/vo_ine/stream/44985150045,400,2202800,5507,7667,535,76,60941,8705,Just Chatting,,0
vo_ine,12,2021,12,30,4,12/30/2021,https://sullygnome.com/channel/vo_ine/stream/44961853997,381,2046732,5372,7620,712,109,39759,6116,Just Chatting,,0
vo_ine,12,2021,12,29,3,12/29/2021,https://sullygnome.com/channel/vo_ine/stream/44949259869,543,2313723,4261,5411,1074,116,59266,6407,Just Chatting,,0
vo_ine,12,2021,12,28,2,12/28/2021,https://sullygnome.com/channel/vo_ine/stream/44936694413,260,1664520,6402,8118,848,199,26064,6132,Just Chatting,,0
vo_ine,12,2021,12,25,6,12/25/2021,https://sullygnome.com/channel/vo_ine/stream/44904058429,516,3737388,7243,10841,1778,203,82765,9458,Just Chatting,,0
vo_ine,12,2021,12,23,4,12/23/2021,https://sullygnome.com/channel/vo_ine/stream/44884016045,0,0,3395,3395,0,0,0,0,Just Chatting,,0
vo_ine,12,2021,12,21,2,12/21/2021,https://sullygnome.com/channel/vo_ine/stream/44863742221,216,1358208,6288,11652,1253,334,47674,12713,Just Chatting,,0
vo_ine,12,2021,12,19,7,12/19/2021,https://sullygnome.com/channel/vo_ine/stream/44841813309,519,964302,1858,3174,512,58,45644,5216,Just Chatting,,0
vo_ine,12,2021,12,18,6,12/18/2021,https://sullygnome.com/channel/vo_ine/stream/44829937485,609,1877547,3083,4825,535,52,36591,3569,Just Chatting,,0
vo_ine,12,2021,12,17,5,12/17/2021,https://sullygnome.com/channel/vo_ine/stream/44820166061,337,528079,1567,2290,381,66,28731,4996,VRChat,,1
vo_ine,12,2021,12,17,5,12/17/2021,https://sullygnome.com/channel/vo_ine/stream/44817408973,243,1115856,4592,7965,910,214,34855,8201,Just Chatting,,1
vo_ine,12,2021,12,16,4,12/16/2021,https://sullygnome.com/channel/vo_ine/stream/44809662189,141,303009,2149,2650,142,56,8943,3577,Just Chatting,,0
vo_ine,12,2021,12,14,2,12/14/2021,https://sullygnome.com/channel/vo_ine/stream/44789887613,540,1515240,2806,3761,326,36,23672,2630,Just Chatting,,0
vo_ine,12,2021,12,12,7,12/12/2021,https://sullygnome.com/channel/vo_ine/stream/44765693837,401,711374,1774,2318,280,41,32443,4806,Just Chatting,1,0
vo_ine,12,2021,12,11,6,12/11/2021,https://sullygnome.com/channel/vo_ine/stream/44752992189,727,2104665,2895,10553,350,28,40615,3315,Just Chatting,,0
vo_ine,12,2021,12,9,4,12/9/2021,https://sullygnome.com/channel/vo_ine/stream/44727693405,257,794130,3090,3781,162,36,15512,3447,Just Chatting,,0
vo_ine,12,2021,12,7,2,12/7/2021,https://sullygnome.com/channel/vo_ine/stream/44703863629,242,618068,2554,3401,163,38,13327,3135,Just Chatting,,0
vo_ine,12,2021,12,4,6,12/4/2021,https://sullygnome.com/channel/vo_ine/stream/44668109693,624,995280,1595,2057,168,16,19705,1876,Just Chatting,,0
vo_ine,12,2021,12,3,5,12/3/2021,https://sullygnome.com/channel/vo_ine/stream/44656251453,566,767496,1356,2273,190,20,22732,2392,Just Chatting,,0
vo_ine,12,2021,12,2,4,12/2/2021,https://sullygnome.com/channel/vo_ine/stream/44645711789,460,952200,2070,2772,174,22,16528,2132,Minecraft,,0
vo_ine,12,2021,12,1,3,12/1/2021,https://sullygnome.com/channel/vo_ine/stream/44634848909,402,906912,2256,2804,108,16,11412,1690,Just Chatting,,0
vo_ine,11,2021,11,30,2,11/30/2021,https://sullygnome.com/channel/vo_ine/stream/44622675853,477,729810,1530,2486,174,21,15743,1967,Just Chatting,,0
vo_ine,11,2021,11,28,7,11/28/2021,https://sullygnome.com/channel/vo_ine/stream/44599160973,787,1474051,1873,2950,277,20,25332,1911,Just Chatting,,0
vo_ine,11,2021,11,26,5,11/26/2021,https://sullygnome.com/channel/vo_ine/stream/44573618317,394,836462,2123,2890,138,20,17001,2518,Just Chatting,,0
vo_ine,11,2021,11,25,4,11/25/2021,https://sullygnome.com/channel/vo_ine/stream/44562190781,273,806442,2954,3608,158,33,11396,2399,Just Chatting,,0
vo_ine,11,2021,11,21,7,11/21/2021,https://sullygnome.com/channel/vo_ine/stream/44516108445,425,787950,1854,2837,143,19,14514,2001,Just Chatting,,0
vo_ine,11,2021,11,20,6,11/20/2021,https://sullygnome.com/channel/vo_ine/stream/44501114333,534,1171062,2193,2771,262,29,21670,2407,Just Chatting,,0
vo_ine,11,2021,11,17,3,11/17/2021,https://sullygnome.com/channel/vo_ine/stream/44464563277,372,494016,1328,2013,141,22,12285,1965,Just Chatting,,0
vo_ine,11,2021,11,16,2,11/16/2021,https://sullygnome.com/channel/vo_ine/stream/44455406557,90,109440,1216,1481,18,12,1292,861,Just Chatting,,0
vo_ine,11,2021,11,16,2,11/16/2021,https://sullygnome.com/channel/vo_ine/stream/44452623389,413,969724,2348,2762,276,39,19080,2725,Just Chatting,,0
vo_ine,11,2021,11,14,7,11/14/2021,https://sullygnome.com/channel/vo_ine/stream/44429436365,444,587412,1323,2546,230,30,19011,2534,Just Chatting,1,0
vo_ine,11,2021,11,13,6,11/13/2021,https://sullygnome.com/channel/vo_ine/stream/44417741373,459,1064421,2319,3623,215,27,15807,2039,Just Chatting,,0
vo_ine,11,2021,11,11,4,11/11/2021,https://sullygnome.com/channel/vo_ine/stream/44392820717,320,427200,1335,1866,104,18,10497,1908,Just Chatting,,0
vo_ine,11,2021,11,11,4,11/11/2021,https://sullygnome.com/channel/vo_ine/stream/44391286621,225,445275,1979,2565,130,34,14858,3962,Just Chatting,,0
vo_ine,11,2021,11,9,2,11/9/2021,https://sullygnome.com/channel/vo_ine/stream/44368134829,617,1218575,1975,2762,266,25,20320,1935,Just Chatting,,0
vo_ine,11,2021,11,6,6,11/6/2021,https://sullygnome.com/channel/vo_ine/stream/44334677517,376,779072,2072,2770,172,27,15576,2492,Just Chatting,,0
vo_ine,11,2021,11,5,5,11/5/2021,https://sullygnome.com/channel/vo_ine/stream/44320913133,526,787422,1497,2421,236,26,21779,2489,Just Chatting,,0
vo_ine,11,2021,11,3,3,11/3/2021,https://sullygnome.com/channel/vo_ine/stream/44299405821,421,707701,1681,2314,204,29,15038,2148,Just Chatting,,0
vo_ine,10,2021,10,31,7,10/31/2021,https://sullygnome.com/channel/vo_ine/stream/44265668029,463,785248,1696,4529,381,49,34121,4402,Just Chatting,,0
vo_ine,10,2021,10,30,6,10/30/2021,https://sullygnome.com/channel/vo_ine/stream/44253934381,456,762432,1672,2129,287,37,24995,3225,Just Chatting,,0
vo_ine,10,2021,10,28,4,10/28/2021,https://sullygnome.com/channel/vo_ine/stream/44230133741,473,1078440,2280,2801,316,39,26769,3346,Just Chatting,,0
vo_ine,10,2021,10,26,2,10/26/2021,https://sullygnome.com/channel/vo_ine/stream/44209876957,383,558414,1458,2322,205,31,15085,2320,Just Chatting,,0
vo_ine,10,2021,10,24,7,10/24/2021,https://sullygnome.com/channel/vo_ine/stream/44186184957,510,608940,1194,1656,404,47,31512,3707,Just Chatting,1,0
vo_ine,10,2021,10,22,5,10/22/2021,https://sullygnome.com/channel/vo_ine/stream/44160752509,323,373065,1155,1828,160,29,13504,2455,Just Chatting,,0
vo_ine,10,2021,10,21,4,10/21/2021,https://sullygnome.com/channel/vo_ine/stream/44149516285,497,935851,1883,3193,442,52,21222,2496,Just Chatting,,0
vo_ine,10,2021,10,19,2,10/19/2021,https://sullygnome.com/channel/vo_ine/stream/44129344157,625,1320000,2112,4740,534,50,29660,2824,Just Chatting,,0
vo_ine,10,2021,10,17,7,10/17/2021,https://sullygnome.com/channel/vo_ine/stream/44105573773,608,725952,1194,1791,635,61,32542,3174,Just Chatting,1,0
vo_ine,10,2021,10,14,4,10/14/2021,https://sullygnome.com/channel/vo_ine/stream/44067938605,663,1132404,1708,2559,406,36,28895,2568,Just Chatting,,0
vo_ine,10,2021,10,12,2,10/12/2021,https://sullygnome.com/channel/vo_ine/stream/44044802397,598,690092,1154,1621,328,32,24073,2407,Just Chatting,,0
vo_ine,10,2021,10,10,7,10/10/2021,https://sullygnome.com/channel/vo_ine/stream/44021548669,169,99372,588,832,137,45,9918,3306,Just Chatting,,0
vo_ine,10,2021,10,9,6,10/9/2021,https://sullygnome.com/channel/vo_ine/stream/44007579437,475,1157575,2437,3189,318,39,23539,2942,Just Chatting,,0
vo_ine,10,2021,10,8,5,10/8/2021,https://sullygnome.com/channel/vo_ine/stream/43995225005,593,712193,1201,1906,519,51,39555,3955,Just Chatting,1,0
vo_ine,10,2021,10,5,2,10/5/2021,https://sullygnome.com/channel/vo_ine/stream/43959942237,258,451500,1750,2252,207,46,14487,3219,Just Chatting,,0
vo_ine,10,2021,10,4,1,10/4/2021,https://sullygnome.com/channel/vo_ine/stream/43947769245,333,605061,1817,2324,445,77,20151,3504,Just Chatting,,0
vo_ine,10,2021,10,2,6,10/2/2021,https://sullygnome.com/channel/vo_ine/stream/43919584685,660,759000,1150,2118,465,42,26969,2451,Just Chatting,1,0
vo_ine,9,2021,9,30,4,9/30/2021,https://sullygnome.com/channel/vo_ine/stream/43894178813,584,911624,1561,2299,447,45,24167,2478,Just Chatting,,0
vo_ine,9,2021,9,26,7,9/26/2021,https://sullygnome.com/channel/vo_ine/stream/43844305421,387,602172,1556,3290,358,55,19562,3009,Just Chatting,,0
vo_ine,9,2021,9,25,6,9/25/2021,https://sullygnome.com/channel/vo_ine/stream/43830401549,461,750047,1627,2756,476,61,20809,2685,Just Chatting,,0
vo_ine,9,2021,9,23,4,9/23/2021,https://sullygnome.com/channel/vo_ine/stream/43805496301,400,820000,2050,2931,621,92,18766,2780,Just Chatting,,0
vo_ine,9,2021,9,21,2,9/21/2021,https://sullygnome.com/channel/vo_ine/stream/43780984365,201,707319,3519,4619,515,147,18270,5220,Just Chatting,,0
vo_ine,9,2021,9,20,1,9/20/2021,https://sullygnome.com/channel/vo_ine/stream/43768465053,574,548170,955,1787,571,58,15115,1550,Just Chatting,,0
vo_ine,9,2021,9,18,6,9/18/2021,https://sullygnome.com/channel/vo_ine/stream/43742490333,299,441324,1476,2081,269,53,10217,2043,Just Chatting,,0
vo_ine,9,2021,9,17,5,9/17/2021,https://sullygnome.com/channel/vo_ine/stream/43727789581,511,488005,955,1403,355,40,12724,1454,Just Chatting,,0
vo_ine,9,2021,9,15,3,9/15/2021,https://sullygnome.com/channel/vo_ine/stream/43701232989,599,676271,1129,1718,546,54,19615,1961,Just Chatting,,0
vo_ine,9,2021,9,13,1,9/13/2021,https://sullygnome.com/channel/vo_ine/stream/39960574571,358,315756,882,1201,258,43,6850,1141,Just Chatting,,0
vo_ine,9,2021,9,12,7,9/12/2021,https://sullygnome.com/channel/vo_ine/stream/39955406203,470,230300,490,895,475,59,11992,1499,Just Chatting,,0
vo_ine,9,2021,9,9,4,9/9/2021,https://sullygnome.com/channel/vo_ine/stream/39941040539,483,798882,1654,3036,549,66,16396,1987,Just Chatting,,0
vo_ine,9,2021,9,7,2,9/7/2021,https://sullygnome.com/channel/vo_ine/stream/43593957133,374,269280,720,954,193,30,8108,1297,Just Chatting,,0
vo_ine,9,2021,9,5,7,9/5/2021,https://sullygnome.com/channel/vo_ine/stream/39922869867,496,258912,522,1795,648,76,25878,3044,Just Chatting,1,0
vo_ine,9,2021,9,2,4,9/2/2021,https://sullygnome.com/channel/vo_ine/stream/43525416749,427,332206,778,1179,243,33,9071,1251,Just Chatting,,0
vo_ine,9,2021,9,1,3,9/1/2021,https://sullygnome.com/channel/vo_ine/stream/43512222893,442,423436,958,1536,342,45,12116,1615,Just Chatting,,0
lilpa,15,2022,3,14,1,3/14/2022,https://sullygnome.com/channel/lilpaaaaaa/stream/45843438605,421,2141206,5086,8321,877,120,90757,12518,Just Chatting,,0
lilpa,15,2022,3,12,6,3/12/2022,https://sullygnome.com/channel/lilpaaaaaa/stream/45819880829,161,977270,6070,9357,291,97,37330,12443,Just Chatting,,0
lilpa,15,2022,3,11,5,3/11/2022,https://sullygnome.com/channel/lilpaaaaaa/stream/45807657981,229,1126909,4921,7900,778,194,75646,18911,Just Chatting,,1
lilpa,15,2022,3,10,4,3/10/2022,https://sullygnome.com/channel/lilpaaaaaa/stream/45799293005,94,221276,2354,2794,81,46,12012,6864,Just Chatting,,0
lilpa,15,2022,3,10,4,3/10/2022,https://sullygnome.com/channel/lilpaaaaaa/stream/45797698141,233,713679,3063,5736,407,95,54074,12723,Just Chatting,,0
lilpa,15,2022,3,9,3,3/9/2022,https://sullygnome.com/channel/lilpaaaaaa/stream/45785966845,531,4327650,8150,12942,1258,139,136099,15122,Just Chatting,,0
lilpa,15,2022,3,6,7,3/6/2022,https://sullygnome.com/channel/lilpaaaaaa/stream/45755582125,430,4747200,11040,16949,1439,191,79958,10661,Just Chatting,,0
lilpa,15,2022,3,3,4,3/3/2022,https://sullygnome.com/channel/lilpaaaaaa/stream/45720607101,460,1572280,3418,4408,397,49,36781,4597,Just Chatting,,0
lilpa,15,2022,3,2,3,3/2/2022,https://sullygnome.com/channel/lilpaaaaaa/stream/45709492525,488,2869440,5880,9798,670,78,59632,7015,Just Chatting,,0
lilpa,14,2022,2,28,1,2/28/2022,https://sullygnome.com/channel/lilpaaaaaa/stream/45687934925,647,4514119,6977,9268,1013,92,66930,6084,Just Chatting,,0
lilpa,14,2022,2,27,7,2/27/2022,https://sullygnome.com/channel/lilpaaaaaa/stream/45676856141,533,2181036,4092,6682,727,78,57807,6249,Just Chatting,,0
lilpa,14,2022,2,25,5,2/25/2022,https://sullygnome.com/channel/lilpaaaaaa/stream/45651237325,641,3575498,5578,9378,970,88,103698,9427,Just Chatting,,0
lilpa,14,2022,2,24,4,2/24/2022,https://sullygnome.com/channel/lilpaaaaaa/stream/45642539821,11,15345,1395,2327,16,32,2204,4408,Just Chatting,,0
lilpa,14,2022,2,24,4,2/24/2022,https://sullygnome.com/channel/lilpaaaaaa/stream/45641117405,182,688870,3785,5931,295,90,42970,13221,Just Chatting,,0
lilpa,14,2022,2,23,3,2/23/2022,https://sullygnome.com/channel/lilpaaaaaa/stream/45629582989,407,2300364,5652,8292,566,80,50313,7187,Just Chatting,,0
lilpa,14,2022,2,22,2,2/22/2022,https://sullygnome.com/channel/lilpaaaaaa/stream/45617052493,637,3929653,6169,9103,1160,105,101340,9212,Just Chatting,1,0
lilpa,14,2022,2,21,1,2/21/2022,https://sullygnome.com/channel/lilpaaaaaa/stream/45606849197,325,1859650,5722,7102,525,91,45885,7980,Just Chatting,,0
lilpa,14,2022,2,20,7,2/20/2022,https://sullygnome.com/channel/lilpaaaaaa/stream/45594773005,370,1064120,2876,3874,537,82,36827,5665,Just Chatting,,0
lilpa,14,2022,2,18,5,2/18/2022,https://sullygnome.com/channel/lilpaaaaaa/stream/45567632077,145,961785,6633,8377,163,59,16392,5960,Just Chatting,,0
lilpa,14,2022,2,17,4,2/17/2022,https://sullygnome.com/channel/lilpaaaaaa/stream/45558510813,244,1133868,4647,6234,357,84,29012,6826,Just Chatting,,0
lilpa,14,2022,2,15,2,2/15/2022,https://sullygnome.com/channel/lilpaaaaaa/stream/45535407933,155,865830,5586,7497,220,80,22844,8306,Just Chatting,,0
lilpa,14,2022,2,14,1,2/14/2022,https://sullygnome.com/channel/lilpaaaaaa/stream/45524147933,325,2093975,6443,10446,579,100,51939,9032,Just Chatting,,0
lilpa,14,2022,2,13,7,2/13/2022,https://sullygnome.com/channel/lilpaaaaaa/stream/45511878301,342,1230516,3598,9061,760,126,92665,15444,Just Chatting,1,0
lilpa,14,2022,2,11,5,2/11/2022,https://sullygnome.com/channel/lilpaaaaaa/stream/45488646669,103,441458,4286,5391,178,89,12303,6151,Just Chatting,,0
lilpa,14,2022,2,11,5,2/11/2022,https://sullygnome.com/channel/lilpaaaaaa/stream/45482062957,15,38325,2555,3760,22,44,0,0,Just Chatting,,0
lilpa,14,2022,2,7,1,2/7/2022,https://sullygnome.com/channel/lilpaaaaaa/stream/45440634973,228,2096460,9195,12848,523,130,40744,10186,Just Chatting,,0
lilpa,14,2022,2,5,6,2/5/2022,https://sullygnome.com/channel/lilpaaaaaa/stream/45415878861,659,3383965,5135,7357,750,66,71721,6375,Just Chatting,,0
lilpa,14,2022,2,2,3,2/2/2022,https://sullygnome.com/channel/lilpaaaaaa/stream/45378942845,593,1741641,2937,4924,682,66,56942,5555,Just Chatting,,0
lilpa,14,2022,2,1,2,2/1/2022,https://sullygnome.com/channel/lilpaaaaaa/stream/45367181389,487,2495875,5125,7994,882,103,62280,7327,Just Chatting,,0
lilpa,13,2022,1,29,6,1/29/2022,https://sullygnome.com/channel/lilpaaaaaa/stream/45330650093,491,2588552,5272,8773,643,75,59685,7021,Just Chatting,,0
lilpa,13,2022,1,28,5,1/28/2022,https://sullygnome.com/channel/lilpaaaaaa/stream/45318080797,110,759990,6909,9844,314,157,29576,14788,Just Chatting,,0
lilpa,13,2022,1,25,2,1/25/2022,https://sullygnome.com/channel/lilpaaaaaa/stream/45280291117,506,2573516,5086,7220,820,93,57020,6516,Just Chatting,,0
lilpa,13,2022,1,23,7,1/23/2022,https://sullygnome.com/channel/lilpaaaaaa/stream/45258735261,49,197127,4023,6302,156,124,7875,6300,Just Chatting,,0
lilpa,13,2022,1,22,6,1/22/2022,https://sullygnome.com/channel/lilpaaaaaa/stream/45242166317,608,2633856,4332,6641,867,82,69434,6612,Just Chatting,,0
lilpa,13,2022,1,21,5,1/21/2022,https://sullygnome.com/channel/lilpaaaaaa/stream/45229868989,355,1456920,4104,6605,852,136,55854,8936,Just Chatting,,0
lilpa,13,2022,1,19,3,1/19/2022,https://sullygnome.com/channel/lilpaaaaaa/stream/45206917325,100,598200,5982,7935,292,146,15174,7587,Just Chatting,,0
lilpa,13,2022,1,17,1,1/17/2022,https://sullygnome.com/channel/lilpaaaaaa/stream/45183248925,154,617540,4010,5995,245,81,16062,5354,Just Chatting,,0
lilpa,13,2022,1,17,1,1/17/2022,https://sullygnome.com/channel/lilpaaaaaa/stream/45181135821,299,2317848,7752,10050,812,154,56881,10834,Just Chatting,,0
lilpa,13,2022,1,16,7,1/16/2022,https://sullygnome.com/channel/lilpaaaaaa/stream/45169735245,134,608896,4544,6706,367,146,23287,9314,Just Chatting,,0
lilpa,13,2022,1,15,6,1/15/2022,https://sullygnome.com/channel/lilpaaaaaa/stream/45155493149,300,3690300,12301,16762,1874,356,72024,13718,Just Chatting,,0
lilpa,13,2022,1,14,5,1/14/2022,https://sullygnome.com/channel/lilpaaaaaa/stream/45141549277,25,31800,1272,1964,69,92,3915,5220,Just Chatting,,0
lilpa,13,2022,1,13,4,1/13/2022,https://sullygnome.com/channel/lilpaaaaaa/stream/45129960669,309,1360527,4403,6284,699,127,39791,7234,Just Chatting,,0
lilpa,13,2022,1,11,2,1/11/2022,https://sullygnome.com/channel/lilpaaaaaa/stream/45106745933,414,1676700,4050,5716,1078,148,54902,7572,Just Chatting,,0
lilpa,13,2022,1,9,7,1/9/2022,https://sullygnome.com/channel/lilpaaaaaa/stream/45083863485,295,1108315,3757,6397,733,139,35498,6761,Just Chatting,,0
lilpa,13,2022,1,7,5,1/7/2022,https://sullygnome.com/channel/lilpaaaaaa/stream/45056230285,307,1035511,3373,5148,674,122,35800,6509,Just Chatting,,0
lilpa,13,2022,1,6,4,1/6/2022,https://sullygnome.com/channel/lilpaaaaaa/stream/45043780301,220,1032900,4695,6611,532,133,27399,6849,Just Chatting,,0
lilpa,13,2022,1,5,3,1/5/2022,https://sullygnome.com/channel/lilpaaaaaa/stream/45032182573,67,309272,4616,7119,166,110,10858,7238,Just Chatting,,0
lilpa,13,2022,1,4,2,1/4/2022,https://sullygnome.com/channel/lilpaaaaaa/stream/45020526221,517,3328446,6438,10805,1264,140,64086,7120,Just Chatting,,0
lilpa,13,2022,1,2,7,1/2/2022,https://sullygnome.com/channel/lilpaaaaaa/stream/44998364173,295,1116575,3785,4804,514,97,23655,4505,Just Chatting,,0
lilpa,13,2022,1,1,6,1/1/2022,https://sullygnome.com/channel/lilpaaaaaa/stream/44985288205,510,3124770,6127,15195,1271,145,74741,8541,Just Chatting,,0
lilpa,12,2021,12,31,5,12/31/2021,https://sullygnome.com/channel/lilpaaaaaa/stream/44977206973,130,393510,3027,3468,180,80,10708,4759,Just Chatting,,0
lilpa,12,2021,12,31,5,12/31/2021,https://sullygnome.com/channel/lilpaaaaaa/stream/44976071693,123,431484,3508,5019,425,188,22551,10022,Just Chatting,,0
lilpa,12,2021,12,29,3,12/29/2021,https://sullygnome.com/channel/lilpaaaaaa/stream/44948554877,258,1080504,4188,6665,530,117,26534,5896,Just Chatting,,0
lilpa,12,2021,12,28,2,12/28/2021,https://sullygnome.com/channel/lilpaaaaaa/stream/44937232909,146,567940,3890,5003,372,148,15391,6156,Just Chatting,,0
lilpa,12,2021,12,27,1,12/27/2021,https://sullygnome.com/channel/lilpaaaaaa/stream/44925454317,54,133866,2479,3398,115,115,4604,4604,Just Chatting,,0
